ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y,LabelName_Text
089976f71d67f965,xclick,/m/0k4j,1,0.053158,0.081301,0.513904,0.548387,0,1,0,0,0,0.053158,0.070044,0.081301,0.073796,0.529477,0.513904,0.540601,0.548387,Car
089976f71d67f965,xclick,/m/0k4j,1,0.08005,0.146967,0.502781,0.546162,0,0,0,0,0,0.08005,0.113196,0.146967,0.136335,0.536151,0.502781,0.542825,0.546162,Car
089976f71d67f965,xclick,/m/0k4j,1,0.153221,0.230144,0.50723,0.559511,0,0,0,0,0,0.153221,0.196373,0.230144,0.208255,0.531702,0.50723,0.542825,0.559511,Car
089976f71d67f965,xclick,/m/0k4j,1,0.363352,0.44778,0.500556,0.575083,0,0,0,0,0,0.363352,0.406504,0.44778,0.430894,0.533927,0.500556,0.548387,0.575083,Car
0899c7726b4ea6bc,xclick,/m/0k4j,1,0.040625,0.9775,0.220518,0.900288,0,0,0,0,0,0.040625,0.9775,0.48,0.804375,0.701822,0.681687,0.220518,0.900288,Car
0899c7726b4ea6bc,xclick,/m/0k4j,1,0.896875,0.999375,0.188878,0.621285,1,0,0,0,0,0.896875,0.999375,0.999375,0.999375,0.318313,0.621285,0.522531,0.188878,Car
089a160fa89d255f,xclick,/m/0k4j,1,0.021875,0.0625,0.422594,0.456067,1,0,0,0,0,0.048438,0.021875,0.029687,0.0625,0.456067,0.437238,0.422594,0.439331,Car
089a160fa89d255f,xclick,/m/0k4j,1,0.067188,0.114063,0.42887,0.449791,1,0,0,0,0,0.067188,0.114063,0.096875,0.1,0.443515,0.445607,0.42887,0.449791,Car
089ba7b044b5037c,activemil,/m/0k4j,1,0.49875,0.614375,0.627451,0.704015,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
089ba7b044b5037c,xclick,/m/0k4j,1,0.0,0.045,0.655462,0.697479,0,1,0,0,0,0.0,0.0,0.045,0.045,0.655462,0.697479,0.681606,0.681606,Car
089ba7b044b5037c,xclick,/m/0k4j,1,0.715,0.999375,0.605042,0.746965,1,1,1,0,0,0.715,0.745625,0.999375,0.999375,0.648926,0.605042,0.746965,0.746965,Car
089c23d0a00bbfb4,activemil,/m/0k4j,1,0.0,0.945625,0.037066,0.999228,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
089c23d0a00bbfb4,xclick,/m/0k4j,1,0.0,0.536875,0.0,0.279537,1,1,0,0,0,0.005625,0.0,0.486875,0.536875,0.279537,0.102703,0.0,0.05251,Car
089cf04a650b2edc,xclick,/m/0k4j,1,0.0,0.07,0.314167,0.485,0,1,0,0,0,0.01625,0.0,0.048125,0.07,0.314167,0.365833,0.485,0.371667,Car
089cf04a650b2edc,xclick,/m/0k4j,1,0.065,0.935625,0.320833,0.71,0,0,0,0,0,0.765,0.065,0.455,0.935625,0.71,0.5275,0.320833,0.561667,Car
089cf04a650b2edc,xclick,/m/0k4j,1,0.58875,0.6625,0.294167,0.340833,1,0,0,0,0,0.615625,0.58875,0.615625,0.6625,0.294167,0.300833,0.340833,0.313333,Car
089cf04a650b2edc,xclick,/m/0k4j,1,0.6675,0.78625,0.271667,0.373333,1,0,0,0,0,0.766875,0.6675,0.755,0.78625,0.373333,0.300833,0.271667,0.361667,Car
089cf04a650b2edc,xclick,/m/0k4j,1,0.768125,0.881875,0.2875,0.368333,1,0,0,0,0,0.8225,0.768125,0.78125,0.881875,0.368333,0.32,0.2875,0.3475,Car
089d2100759f4b52,activemil,/m/0pg52,1,0.0,0.240625,0.506138,0.924457,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Taxi
089d2100759f4b52,xclick,/m/0k4j,1,0.0,0.24125,0.582625,0.94051,0,1,0,0,0,0.085,0.08625,0.0,0.24125,0.582625,0.94051,0.721435,0.756374,Car
089d2100759f4b52,xclick,/m/0k4j,1,0.18875,0.420625,0.599622,0.698772,0,0,1,0,0,0.311875,0.250625,0.18875,0.420625,0.599622,0.698772,0.636449,0.627007,Car
089d2100759f4b52,xclick,/m/0k4j,1,0.558125,0.6,0.605288,0.65628,1,0,0,0,0,0.569375,0.563125,0.558125,0.6,0.605288,0.65628,0.630784,0.640227,Car
089d2100759f4b52,xclick,/m/0k4j,1,0.609375,0.671875,0.592068,0.677054,0,0,0,0,0,0.63625,0.658125,0.609375,0.671875,0.592068,0.677054,0.638338,0.638338,Car
089d2100759f4b52,xclick,/m/0k4j,1,0.68375,0.999375,0.599622,0.704438,0,0,1,0,0,0.870625,0.863125,0.68375,0.999375,0.599622,0.704438,0.636449,0.663834,Car
089d32b910de47ee,xclick,/m/0k4j,1,0.0,0.505556,0.425556,0.637778,1,1,0,0,0,0.108889,0.0,0.505556,0.462222,0.425556,0.46,0.566667,0.637778,Car
089d32b910de47ee,xclick,/m/0k4j,1,0.0,0.514444,0.503333,0.783333,1,1,0,0,0,0.004444,0.514444,0.487778,0.0,0.503333,0.691111,0.783333,0.742222,Car
089d32b910de47ee,xclick,/m/0k4j,1,0.0,0.996667,0.503333,0.997778,0,1,0,0,0,0.0,0.996667,0.996667,0.0,0.503333,0.997778,0.997778,0.508889,Car
089d32b910de47ee,xclick,/m/0k4j,1,0.37,0.578889,0.434444,0.506667,1,0,0,0,0,0.42,0.37,0.578889,0.5,0.434444,0.462222,0.475556,0.506667,Car
089d32b910de47ee,xclick,/m/0k4j,1,0.536667,0.677778,0.435556,0.506667,1,0,0,0,0,0.536667,0.582222,0.677778,0.625556,0.456667,0.435556,0.493333,0.506667,Car
089d32b910de47ee,xclick,/m/0k4j,1,0.646667,0.946667,0.476667,0.701111,1,0,0,0,0,0.92,0.646667,0.774444,0.946667,0.476667,0.623333,0.701111,0.578889,Car
089d9236b81d8e20,xclick,/m/0k4j,1,0.019387,0.090056,0.663512,0.737119,1,0,0,0,0,0.046279,0.090056,0.05566,0.019387,0.663512,0.700315,0.737119,0.724501,Car
089d9236b81d8e20,xclick,/m/0k4j,1,0.04753,0.320826,0.644585,0.885384,0,0,0,0,0,0.153846,0.320826,0.253909,0.04753,0.885384,0.75184,0.644585,0.819138,Car
089d9236b81d8e20,xclick,/m/0k4j,1,0.356473,0.550969,0.61409,0.885384,0,0,0,0,0,0.442151,0.550969,0.474672,0.356473,0.61409,0.696109,0.885384,0.694006,Car
089d9236b81d8e20,xclick,/m/0k4j,1,0.620388,0.953721,0.607781,0.905363,0,0,0,0,0,0.852408,0.953721,0.72045,0.620388,0.905363,0.812829,0.607781,0.722397,Car
089d9236b81d8e20,xclick,/m/0k4j,1,0.913696,0.999375,0.657203,0.771819,1,0,0,0,0,0.995622,0.999375,0.985616,0.913696,0.657203,0.696109,0.771819,0.6898,Car
089da47a0f9d6d49,xclick,/m/0k4j,1,0.84125,0.915,0.331667,0.3775,1,0,0,0,0,0.86875,0.84125,0.88625,0.915,0.331667,0.3675,0.3775,0.348333,Car
089da47a0f9d6d49,xclick,/m/0k4j,1,0.88625,0.999375,0.336667,0.436667,0,1,0,0,0,0.95375,0.88625,0.971875,0.999375,0.336667,0.398333,0.436667,0.374167,Car
089f8e5b0f78ce1b,xclick,/m/0k4j,1,0.0,0.435,0.460019,0.82032,0,1,1,0,0,0.0,0.2425,0.435,0.08875,0.644403,0.460019,0.546566,0.82032,Car
089f8e5b0f78ce1b,xclick,/m/0k4j,1,0.48375,0.504375,0.519285,0.587018,1,0,0,0,0,0.48375,0.495,0.504375,0.495,0.557855,0.519285,0.559737,0.587018,Car
089f8e5b0f78ce1b,xclick,/m/0k4j,1,0.605625,0.676875,0.540922,0.592662,0,1,0,0,0,0.605625,0.64375,0.676875,0.63875,0.569144,0.540922,0.572907,0.592662,Car
089f8e5b0f78ce1b,xclick,/m/0k4j,1,0.695,0.758125,0.53904,0.587018,0,1,0,0,0,0.695,0.719375,0.758125,0.729375,0.567262,0.53904,0.575729,0.587018,Car
089f8e5b0f78ce1b,xclick,/m/0k4j,1,0.83875,0.880625,0.534337,0.587018,1,0,0,0,0,0.83875,0.870625,0.880625,0.868125,0.557855,0.534337,0.557855,0.587018,Car
08a0123c4bb34ebf,xclick,/m/0k4j,1,0.0,0.463281,0.177022,0.616647,1,1,0,0,0,0.201563,0.0,0.0,0.463281,0.177022,0.384525,0.616647,0.298945,Car
08a0123c4bb34ebf,xclick,/m/0k4j,1,0.001563,0.053125,0.225088,0.275498,1,1,0,0,0,0.007031,0.001563,0.045312,0.053125,0.225088,0.236811,0.275498,0.269637,Car
08a0123c4bb34ebf,xclick,/m/0k4j,1,0.06875,0.977344,0.186401,0.881594,0,0,0,0,0,0.614062,0.06875,0.467187,0.977344,0.186401,0.589683,0.881594,0.450176,Car
08a0123c4bb34ebf,xclick,/m/0k4j,1,0.879687,0.999219,0.250879,0.512309,1,1,0,0,0,0.992188,0.999219,0.986719,0.879687,0.250879,0.28136,0.512309,0.280188,Car
08a0123c4bb34ebf,xclick,/m/0k4j,1,0.959375,0.999219,0.506448,0.998828,0,1,0,0,0,0.959375,0.985156,0.999219,0.996875,0.858148,0.998828,0.89449,0.506448,Car
08a07bbc92cf01bd,xclick,/m/0k4j,1,0.028125,0.441875,0.194211,0.413632,1,0,0,0,0,0.441875,0.2625,0.028125,0.140625,0.296919,0.194211,0.347339,0.413632,Car
08a07bbc92cf01bd,xclick,/m/0k4j,1,0.17,0.999375,0.304388,0.959851,1,1,0,0,0,0.505,0.999375,0.57125,0.17,0.304388,0.883287,0.959851,0.687208,Car
08a1b125f7a501d9,activemil,/m/0k4j,1,0.19125,0.494375,0.655,0.815,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
08a1b125f7a501d9,xclick,/m/0k4j,1,0.4575,0.56375,0.651667,0.789167,1,0,0,0,0,0.4575,0.5225,0.56375,0.514375,0.6875,0.651667,0.665,0.789167,Car
08a1b125f7a501d9,xclick,/m/0k4j,1,0.549375,0.738125,0.613333,0.7925,1,0,0,0,0,0.549375,0.6475,0.738125,0.69,0.711667,0.613333,0.661667,0.7925,Car
08a1b125f7a501d9,xclick,/m/0k4j,1,0.71625,0.936875,0.6175,0.798333,0,0,0,0,0,0.71625,0.84125,0.936875,0.84375,0.7225,0.6175,0.76,0.798333,Car
08a3d2acace3d8d2,xclick,/m/0k4j,1,0.11375,0.88,0.10978,0.87525,0,0,0,0,0,0.31625,0.88,0.509375,0.11375,0.10978,0.530938,0.87525,0.629741,Car
08a3d2acace3d8d2,xclick,/m/0k4j,1,0.54,0.7825,0.226547,0.431138,1,0,0,0,0,0.7275,0.7825,0.69125,0.54,0.226547,0.373253,0.431138,0.320359,Car
08a45be78d8b3c2b,xclick,/m/0k4j,1,0.0,0.018125,0.836667,0.866667,0,1,0,0,0,0.018125,0.009375,0.0,0.0,0.8475,0.866667,0.855833,0.836667,Car
08a45be78d8b3c2b,xclick,/m/0k4j,1,0.1175,0.185,0.826667,0.8625,1,0,0,0,0,0.1175,0.185,0.14625,0.1825,0.8525,0.8475,0.826667,0.8625,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.0,0.032443,0.726463,0.807888,0,1,0,0,0,0.0,0.0,0.032443,0.019084,0.764631,0.726463,0.764631,0.807888,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.051527,0.098282,0.735369,0.788804,1,0,0,0,0,0.055344,0.081107,0.098282,0.051527,0.770992,0.735369,0.750636,0.788804,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.09542,0.200382,0.717557,0.788804,0,0,0,0,0,0.09542,0.164122,0.200382,0.182252,0.768448,0.717557,0.759542,0.788804,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.229962,0.26813,0.737913,0.76972,1,0,0,0,0,0.229962,0.259542,0.26813,0.251908,0.768448,0.737913,0.768448,0.76972,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.299618,0.350191,0.723919,0.76972,0,0,0,0,0,0.299618,0.328244,0.350191,0.331107,0.755725,0.723919,0.764631,0.76972,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.350191,0.371183,0.74173,0.777354,0,0,0,0,0,0.350191,0.359733,0.371183,0.360687,0.760814,0.74173,0.763359,0.777354,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.449427,0.578244,0.71883,0.884224,0,0,0,0,0,0.449427,0.491412,0.578244,0.550573,0.812977,0.71883,0.793893,0.884224,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.573473,0.589695,0.74173,0.778626,1,0,0,0,0,0.573473,0.578244,0.589695,0.582061,0.770992,0.74173,0.763359,0.778626,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.601145,0.655534,0.743003,0.805344,0,0,0,0,0,0.601145,0.627863,0.655534,0.641221,0.784987,0.743003,0.787532,0.805344,Car
08a535462f3c1e59,xclick,/m/0k4j,1,0.844466,0.999046,0.784987,0.998728,0,1,0,0,0,0.844466,0.844466,0.999046,0.999046,0.998728,0.998728,0.784987,0.784987,Car
08a5b45d3a7471ea,xclick,/m/0k4j,1,0.030625,0.999375,0.135033,0.923513,0,1,0,0,0,0.22375,0.030625,0.761875,0.999375,0.135033,0.849858,0.923513,0.726157,Car
08a5b45d3a7471ea,xclick,/m/0k4j,1,0.635,0.999375,0.289896,0.98678,1,1,0,0,0,0.7325,0.635,0.985,0.999375,0.289896,0.350331,0.98678,0.94051,Car
08a5b736652dc3f5,xclick,/m/0k4j,1,0.0,0.635833,0.764375,0.999375,0,1,0,0,0,0.465833,0.0,0.579167,0.635833,0.764375,0.82375,0.999375,0.948125,Car
08a5b736652dc3f5,xclick,/m/0k4j,1,0.72,0.93,0.88875,0.999375,0,1,0,0,0,0.843333,0.93,0.875,0.72,0.88875,0.9575,0.999375,0.9625,Car
08a71de91e1c60e4,activemil,/m/0k4j,1,0.72375,0.958125,0.760037,0.88422,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
08a71de91e1c60e4,xclick,/m/0k4j,1,0.0,0.743125,0.68254,0.87395,1,1,1,0,0,0.743125,0.148125,0.0,0.539375,0.813259,0.68254,0.761905,0.87395,Car
08a7837252497e6b,xclick,/m/0k4j,1,0.3575,0.7525,0.583333,0.825,0,0,0,0,0,0.51875,0.533125,0.3575,0.7525,0.583333,0.825,0.68,0.754167,Car
08a7837252497e6b,xclick,/m/0k4j,1,0.63625,0.93375,0.599167,0.788333,1,0,0,0,0,0.67625,0.763125,0.93375,0.63625,0.599167,0.788333,0.725,0.6025,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.0,0.29,0.411488,0.472693,0,0,1,0,0,0.0,0.003125,0.29,0.143125,0.419021,0.411488,0.434087,0.472693,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.000625,0.149375,0.617702,0.999058,0,1,0,0,0,0.096875,0.000625,0.02375,0.149375,0.617702,0.781544,0.999058,0.746704,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.041875,0.114375,0.440678,0.490584,0,0,0,0,0,0.07375,0.041875,0.060625,0.114375,0.440678,0.451977,0.490584,0.472693,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.13875,0.185,0.444444,0.467043,0,0,0,0,0,0.158125,0.13875,0.185,0.16875,0.444444,0.463277,0.467043,0.467043,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.215625,0.558125,0.635593,0.999058,1,0,0,0,0,0.365625,0.215625,0.32375,0.558125,0.635593,0.722222,0.999058,0.953861,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.318125,0.356875,0.461394,0.501883,1,0,0,0,0,0.34125,0.318125,0.32375,0.356875,0.461394,0.481168,0.501883,0.467043,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.325,0.38375,0.468927,0.50565,0,0,0,0,0,0.325,0.335,0.368125,0.38375,0.481168,0.50565,0.468927,0.490584,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.3275,0.43375,0.486817,0.542373,1,0,0,0,0,0.3875,0.3275,0.399375,0.43375,0.486817,0.527307,0.542373,0.527307,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.3875,0.47625,0.420904,0.468927,0,0,0,0,0,0.3875,0.43875,0.47625,0.465625,0.437853,0.420904,0.457627,0.468927,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.410625,0.468125,0.461394,0.501883,0,0,0,0,0,0.44625,0.410625,0.468125,0.4425,0.461394,0.486817,0.490584,0.501883,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.4875,0.5275,0.467043,0.501883,0,0,0,0,0,0.506875,0.4875,0.5275,0.503125,0.467043,0.481168,0.490584,0.501883,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.4925,0.869375,0.619586,0.988701,0,1,0,0,0,0.573125,0.4925,0.723125,0.869375,0.619586,0.698682,0.988701,0.93032,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.53625,0.971875,0.442561,0.544256,0,0,1,0,0,0.53625,0.675625,0.971875,0.5925,0.492467,0.442561,0.483051,0.544256,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.656875,0.710625,0.479284,0.503766,0,0,0,0,0,0.68125,0.656875,0.710625,0.68875,0.479284,0.490584,0.503766,0.503766,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.7925,0.821875,0.486817,0.527307,1,0,0,0,0,0.810625,0.7925,0.79625,0.821875,0.486817,0.496234,0.527307,0.507533,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.818125,0.911875,0.501883,0.542373,0,0,0,0,0,0.865625,0.818125,0.835,0.911875,0.501883,0.527307,0.542373,0.531073,Car
08a8286f03a76c1a,xclick,/m/0k4j,1,0.825625,0.99625,0.623352,0.820151,0,1,0,0,0,0.921875,0.825625,0.99625,0.99625,0.623352,0.704331,0.820151,0.820151,Car
08a87cddf5472a14,activemil,/m/07r04,1,0.039375,0.946875,0.143126,0.963277,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Truck
08a87cddf5472a14,xclick,/m/0k4j,1,0.0,0.25375,0.112994,0.576271,1,1,0,0,0,0.126875,0.05375,0.0,0.25375,0.112994,0.576271,0.485876,0.329567,Car
08a87cddf5472a14,xclick,/m/0k4j,1,0.090625,0.94,0.051789,0.999058,0,0,0,0,0,0.236875,0.389375,0.090625,0.94,0.051789,0.999058,0.568738,0.467985,Car
08a87cddf5472a14,xclick,/m/0k4j,1,0.82125,0.999375,0.23823,0.385122,1,0,0,0,0,0.84,0.909375,0.82125,0.999375,0.23823,0.385122,0.344633,0.283427,Car
08a92770bcf6ea81,activemil,/m/0k4j,1,0.065,0.940625,0.09247,0.90753,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
08a92770bcf6ea81,xclick,/m/0k4j,1,0.0,0.300625,0.071334,0.545575,1,1,0,0,0,0.0,0.134375,0.055,0.300625,0.166446,0.071334,0.545575,0.268164,Car
08a92770bcf6ea81,xclick,/m/0k4j,1,0.038125,0.15375,0.0,0.097754,1,1,0,0,0,0.038125,0.128125,0.15375,0.15375,0.097754,0.0,0.076618,0.076618,Car
08a92770bcf6ea81,xclick,/m/0k4j,1,0.243125,0.42625,0.0,0.306473,1,1,0,0,0,0.243125,0.42625,0.36875,0.343125,0.149273,0.0,0.301189,0.306473,Car
08a92770bcf6ea81,xclick,/m/0k4j,1,0.388125,0.801875,0.0,0.231176,1,1,0,0,0,0.388125,0.68625,0.801875,0.42,0.162483,0.0,0.06605,0.231176,Car
08a92770bcf6ea81,xclick,/m/0k4j,1,0.6725,0.82375,0.063408,0.177015,1,0,0,0,0,0.6725,0.798125,0.82375,0.78375,0.09247,0.063408,0.071334,0.177015,Car
08a92770bcf6ea81,xclick,/m/0k4j,1,0.7875,0.999375,0.040951,0.347424,1,1,0,0,0,0.7875,0.999375,0.9875,0.9875,0.166446,0.040951,0.347424,0.347424,Car
08a969bf17f68a99,activemil,/m/0k4j,1,0.0575,0.981875,0.193246,0.901501,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
08a969bf17f68a99,xclick,/m/0k4j,1,0.0,0.0525,0.485929,0.741088,0,1,0,0,0,0.0,0.0,0.0075,0.0525,0.485929,0.610694,0.741088,0.712946,Car
08a969bf17f68a99,xclick,/m/0k4j,1,0.593125,0.999375,0.229831,0.660413,1,1,0,0,0,0.966875,0.593125,0.999375,0.999375,0.229831,0.361163,0.660413,0.628518,Car
08b1fc9d96f04b13,xclick,/m/0k4j,1,0.0,0.517969,0.802083,0.998958,1,1,1,0,0,0.038281,0.0,0.517969,0.4875,0.802083,0.90625,0.895833,0.998958,Car
08b1fc9d96f04b13,xclick,/m/0k4j,1,0.58125,0.7375,0.784375,0.908333,1,0,0,0,0,0.608594,0.7375,0.646875,0.58125,0.784375,0.8625,0.908333,0.788542,Car
08b1fc9d96f04b13,xclick,/m/0k4j,1,0.679688,0.746094,0.767708,0.8125,1,0,0,0,0,0.679688,0.739844,0.717187,0.746094,0.796875,0.767708,0.8125,0.78125,Car
08b1fc9d96f04b13,xclick,/m/0k4j,1,0.73125,0.999219,0.777083,0.935417,0,1,0,0,0,0.73125,0.892969,0.999219,0.909375,0.898958,0.777083,0.853125,0.935417,Car
08b1fc9d96f04b13,xclick,/m/0k4j,1,0.734375,0.767969,0.778125,0.805208,1,0,0,0,0,0.734375,0.755469,0.767969,0.760156,0.798958,0.778125,0.778125,0.805208,Car
08b1fc9d96f04b13,xclick,/m/0k4j,1,0.767969,0.835938,0.760417,0.809375,1,0,0,0,0,0.767969,0.791406,0.835938,0.786719,0.791667,0.760417,0.763542,0.809375,Car
08b1fc9d96f04b13,xclick,/m/0k4j,1,0.814062,0.903125,0.758333,0.805208,1,0,0,0,0,0.903125,0.814062,0.892969,0.822656,0.769792,0.798958,0.758333,0.805208,Car
08b21a501e3f5288,xclick,/m/0k4j,1,0.0,0.025391,0.253294,0.288433,1,1,0,0,0,0.0,0.025391,0.005859,0.0,0.253294,0.275256,0.288433,0.279649,Car
08b21a501e3f5288,xclick,/m/0k4j,1,0.0,0.411133,0.250366,0.756955,1,1,0,0,0,0.142578,0.0,0.411133,0.0,0.250366,0.756955,0.364568,0.36164,Car
08b21a501e3f5288,xclick,/m/0k4j,1,0.34082,0.428711,0.210835,0.265007,1,0,0,0,0,0.375,0.34082,0.350586,0.428711,0.210835,0.24451,0.265007,0.215227,Car
08b21a501e3f5288,xclick,/m/0k4j,1,0.573242,0.62793,0.204978,0.232796,1,0,0,0,0,0.602539,0.573242,0.62793,0.602539,0.204978,0.221083,0.22694,0.232796,Car
08b21a501e3f5288,xclick,/m/0k4j,1,0.663086,0.999023,0.180088,0.951684,0,1,0,0,0,0.663086,0.999023,0.99707,0.999023,0.759883,0.180088,0.951684,0.770132,Car
08b21a501e3f5288,xclick,/m/0k4j,1,0.685547,0.791992,0.216691,0.36896,1,0,0,0,0,0.746094,0.685547,0.746094,0.791992,0.216691,0.275256,0.36896,0.241581,Car
08b21a501e3f5288,xclick,/m/0k4j,1,0.828125,0.895508,0.206442,0.279649,1,0,0,0,0,0.883789,0.828125,0.856445,0.895508,0.206442,0.216691,0.279649,0.216691,Car
08b21a501e3f5288,xclick,/m/0k4j,1,0.844727,0.953125,0.22694,0.364568,1,1,0,0,0,0.901367,0.844727,0.883789,0.953125,0.22694,0.329429,0.364568,0.285505,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.138125,0.1675,0.365945,0.383819,1,0,0,0,0,0.15375,0.138125,0.148125,0.1675,0.365945,0.378175,0.383819,0.375353,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.221875,0.235,0.368768,0.381938,1,0,0,0,0,0.225625,0.235,0.225625,0.221875,0.368768,0.370649,0.381938,0.381938,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.225,0.250625,0.356538,0.375353,1,0,0,0,0,0.234375,0.225,0.235625,0.250625,0.356538,0.362183,0.375353,0.367827,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.3775,0.400625,0.334901,0.345249,1,0,0,0,0,0.391875,0.3775,0.390625,0.400625,0.334901,0.339605,0.345249,0.341486,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.398125,0.42,0.349012,0.362182,1,0,0,0,0,0.41125,0.398125,0.41125,0.42,0.349012,0.360301,0.362182,0.356538,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.4025,0.423125,0.351834,0.366886,0,0,0,0,0,0.415625,0.4025,0.40875,0.423125,0.351834,0.357479,0.366886,0.355597,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.4175,0.434375,0.336783,0.352775,1,0,0,0,0,0.42875,0.4175,0.42375,0.434375,0.336783,0.347131,0.352775,0.345249,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.425,0.4575,0.345249,0.365945,1,0,0,0,0,0.440625,0.425,0.4575,0.451875,0.345249,0.354657,0.356538,0.365945,Car
08b32ddd8ba37945,xclick,/m/0k4j,1,0.67125,0.701875,0.334901,0.356538,1,0,0,0,0,0.6825,0.67125,0.68125,0.701875,0.334901,0.339605,0.356538,0.345249,Car
08b4836a47eb2558,activemil,/m/0k4j,1,0.078125,0.96875,0.165194,0.850707,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
08b4836a47eb2558,xclick,/m/0k4j,1,0.0,0.074375,0.163428,0.210247,0,1,0,0,0,0.020625,0.074375,0.0075,0.0,0.165194,0.188163,0.210247,0.163428,Car
08b4836a47eb2558,xclick,/m/0k4j,1,0.081875,0.22,0.165194,0.239399,1,0,0,0,0,0.15625,0.22,0.17,0.081875,0.165194,0.19258,0.239399,0.194346,Car
08b4836a47eb2558,xclick,/m/0k4j,1,0.4775,0.66375,0.108657,0.29682,1,0,0,0,0,0.57125,0.66375,0.63125,0.4775,0.108657,0.201413,0.29682,0.151943,Car
08b4836a47eb2558,xclick,/m/0k4j,1,0.6825,0.999375,0.134276,0.291519,1,0,0,0,0,0.81625,0.999375,0.885,0.6825,0.134276,0.212014,0.291519,0.201413,Car
08b559f886f3c6fd,activemil,/m/0k4j,1,0.859375,0.991875,0.410619,0.593805,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
08b559f886f3c6fd,xclick,/m/0k4j,1,0.37875,0.7875,0.377876,0.604425,1,0,0,0,0,0.594375,0.37875,0.453125,0.7875,0.377876,0.526549,0.604425,0.499115,Car
08b7f0615bf2ff62,activemil,/m/0k4j,1,0.0,0.538125,0.355805,0.902622,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Car
08b7f0615bf2ff62,xclick,/m/0k4j,1,0.4775,0.998125,0.418539,0.85206,1,0,0,0,0,0.998125,0.565,0.4775,0.675,0.808052,0.85206,0.524345,0.418539,Car
08b82b095704d73e,xclick,/m/0k4j,1,0.0,0.09125,0.739167,0.999167,0,1,0,0,0,0.0,0.09125,0.0175,0.0,0.739167,0.939167,0.999167,0.889167,Car
08b82b095704d73e,xclick,/m/0k4j,1,0.030625,0.36,0.6825,0.81,1,0,0,0,0,0.225625,0.36,0.17375,0.030625,0.6825,0.7825,0.81,0.7725,Car
08b82b095704d73e,xclick,/m/0k4j,1,0.878125,0.999375,0.748333,0.999167,0,1,0,0,0,0.97875,0.999375,0.921875,0.878125,0.748333,0.816667,0.999167,0.835833,Car
